base_offset	offset	absdelta	probe_length	millis
93983528448	93976284672	7243776	512	8.851225
144039026688	144034681344	4345344	512	5.055468
98894524416	98887515136	7009280	512	4.709762
136784721408	136778435072	6286336	512	5.142291
134435119104	134429144064	5975040	512	12.436527
100380015616	100374305280	5710336	512	4.127114
107469576192	107464545792	5030400	512	9.998572
62250647552	62242816512	7831040	512	3.723652
72512676864	72507350528	5326336	512	4.787120
2253279744	2247737856	5541888	512	11.788844
151624463872	151616580608	7883264	512	14.252549
54182912000	54174792192	8119808	512	9.340682
126585576960	126580114432	5462528	512	10.373264
23741742592	23733545472	8197120	512	2.441952
59385916416	59378704896	7211520	512	14.538394
139516975104	139510050816	6924288	512	10.608586
91221430272	91215145472	6284800	512	6.032461
152719819264	152714628608	5190656	512	4.309311
122392533504	122385160192	7373312	512	11.033623
135115540480	135107200000	8340480	512	4.955066
37870287360	37862592512	7694848	512	12.115384
112760085504	112755143168	4942336	512	12.474358
15279661056	15271521792	8139264	512	4.456779
15129694208	15125289472	4404736	512	6.328712
79167183360	79161520640	5662720	512	12.480905
139325714432	139318228480	7485952	512	3.873390
102958980096	102953500672	5479424	512	4.514676
57356242432	57349032960	7209472	512	6.245701
147381334528	147377050624	4283904	512	15.163299
146711607808	146707143168	4464640	512	13.000862
150401634304	150394081792	7552512	512	6.020287
72953299968	72948702720	4597248	512	9.306618
13804208640	13796423168	7785472	512	13.873896
140601728000	140597426688	4301312	512	6.262802
20558273536	20552008704	6264832	512	8.873500
113275916800	113271320576	4596224	512	12.416016
141138815488	141131003904	7811584	512	3.936312
51843355648	51836459520	6896128	512	4.667213
120790523392	120784941568	5581824	512	2.281291
70009820672	70002187776	7632896	512	9.216454
118633826816	118629431296	4395520	512	11.641028
17873921536	17865832960	8088576	512	3.524008
125206510080	125200974848	5535232	512	9.722649
51089166848	51084209152	4957696	512	4.999022
127934398464	127928571392	5827072	512	6.728020
123691625984	123683846144	7779840	512	8.854269
37497334784	37491044864	6289920	512	13.913303
63356028416	63351036416	4992000	512	1.818798
67065482752	67057538048	7944704	512	3.397750
121116241408	121110107648	6133760	512	9.648594
15121044992	15113428992	7616000	512	11.698092
7529501184	7521601536	7899648	512	4.206953
139863200256	139856744448	6455808	512	10.868168
98781332480	98774217216	7115264	512	6.370838
152467518976	152462035456	5483520	512	3.154479
25936262656	25931068928	5193728	512	6.548648
34178797568	34173078528	5719040	512	4.096553
93320131584	93313306112	6825472	512	6.165107
72766828544	72758646784	8181760	512	14.303584
98827685888	98822520832	5165056	512	2.119539
72708359168	72702593024	5766144	512	5.747362
137762798080	137757632512	5165568	512	2.989950
46700994560	46693507584	7486976	512	5.659591
15746580992	15738472960	8108032	512	3.183398
47226826752	47220457472	6369280	512	10.229054
132085184512	132078952960	6231552	512	5.793284
44351489536	44344125440	7364096	512	10.689431
85860805632	85855532032	5273600	512	12.531028
